2006.02.24,00:00,1.19190,1.19340,1.18640,1.18680,6791
2006.02.27,00:00,1.18720,1.18800,1.18260,1.18470,6395
2006.02.28,00:00,1.18450,1.19420,1.18330,1.19210,6460
2006.03.01,00:00,1.19210,1.19750,1.18910,1.19230,7746
2006.03.02,00:00,1.19240,1.20470,1.19120,1.20390,6593
2006.03.03,00:00,1.20380,1.20550,1.19960,1.20340,5953
2006.03.06,00:00,1.20440,1.20960,1.19920,1.20180,6740
2006.03.07,00:00,1.20190,1.20240,1.18670,1.18870,6753
2006.03.08,00:00,1.18860,1.19440,1.18720,1.19240,5076
2006.03.09,00:00,1.19250,1.19530,1.19030,1.19100,5439
2006.03.10,00:00,1.19100,1.19290,1.18590,1.19170,6549
2006.03.13,00:00,1.19150,1.19700,1.19110,1.19650,5565
2006.03.14,00:00,1.19650,1.20330,1.19420,1.20140,5326
2006.03.15,00:00,1.20130,1.20760,1.20070,1.20700,6093
2006.03.16,00:00,1.20710,1.21910,1.20370,1.21830,6984
2006.03.17,00:00,1.21830,1.22080,1.21410,1.21930,7655
2006.03.20,00:00,1.21820,1.21970,1.21470,1.21630,5790
2006.03.21,00:00,1.21630,1.21660,1.20750,1.20940,6810
2006.03.22,00:00,1.20930,1.21150,1.20630,1.20750,5543
2006.03.23,00:00,1.20750,1.20810,1.19540,1.19710,5470
2006.03.24,00:00,1.19700,1.20490,1.19530,1.20350,4867
2006.03.27,00:00,1.20380,1.20620,1.20030,1.20170,3950
2006.03.28,00:00,1.20160,1.21080,1.19930,1.19990,6677
2006.03.29,00:00,1.19980,1.20500,1.19780,1.20240,6288
2006.03.30,00:00,1.20230,1.21730,1.20210,1.21640,12736
2006.03.31,00:00,1.21640,1.21780,1.20830,1.21160,13324
2006.04.03,00:00,1.21130,1.21500,1.20330,1.21390,14028
2006.04.04,00:00,1.21390,1.22800,1.21190,1.22580,15161
2006.04.05,00:00,1.22570,1.23080,1.22450,1.22870,14542
2006.04.06,00:00,1.22880,1.23340,1.21950,1.22290,17646
2006.04.07,00:00,1.22300,1.22340,1.20900,1.21010,15526
2006.04.10,00:00,1.21040,1.21320,1.20790,1.21110,11084
2006.04.11,00:00,1.21120,1.21550,1.20900,1.21440,12313
2006.04.12,00:00,1.21450,1.21690,1.20640,1.21050,13120
2006.04.13,00:00,1.21050,1.21340,1.20700,1.21090,12780
2006.04.14,00:00,1.21100,1.21190,1.20980,1.21110,4962
2006.04.17,00:00,1.21210,1.22900,1.21190,1.22510,12306
2006.04.18,00:00,1.22490,1.23570,1.22230,1.23490,15190
2006.04.19,00:00,1.23500,1.23960,1.22870,1.23800,16180
2006.04.20,00:00,1.23800,1.23830,1.22870,1.23170,6838
2006.04.21,00:00,1.23170,1.23600,1.22660,1.23460,6972
2006.04.24,00:00,1.23670,1.24150,1.23330,1.23890,7256
2006.04.25,00:00,1.23890,1.24400,1.23670,1.24300,6796
2006.04.26,00:00,1.24290,1.24730,1.23850,1.24520,7087
